session id,uuid,timestamp,location,location path,location query,referral location,ua_string,geo_ip
820dab0c-5e3b-47c0-802a-68d6eb9a97c3,26330999-c271-43fb-89e0-1303aa40f22b,10/07/17 8:54,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=&matchtype=&device=c&creative=205825742108,,AdsBot-Google (+http://www.google.com/adsbot.html),66.249.92.146
e6698c49-5566-47e6-96c3-57f57aeb59fb,8c40832a-8540-4b82-adb5-0f1babbbe266,10/07/17 8:58,www.acmeservices.com,/,keyword=acmeservices&matchtype=e&device=c&creative=201469956162&gclid=CKSB18Cs_tQCFVxJGQod2tABXA,www.google.pl,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36 OPR/46.0.2597.32",213.135.33.97
8c0c326b-768d-40b5-bd55-51f45e742f8b,a9a3b0b5-f396-4291-8db8-c45a588bc6e8,10/07/17 9:01,www.acmeservices.com,/editing-services/thesis-editing-and-proofreading-services.html,keyword=thesis%20proofreading%20services&matchtype=p&device=c&creative=201469956126&gclid=Cj0KCQjwy4zLBRCOARIsADfss37pg4Qf7I3YRfqF8x1NeAWrPr5j2apGu5HpdIsTx1QPfL6QaKjpOaYaApzgEALw_wcB,www.google.co.in,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",117.211.91.59
820dab0c-5e3b-47c0-802a-68d6eb9a97c3,26330999-c271-43fb-89e0-1303aa40f22b,10/07/17 9:19,www.acmeservices.com,/editing-services/research-paper-editing-and-proofreading-services.html,keyword=&matchtype=&device=m&creative=205868693683,,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; AdsBot-Google-Mobile; +http://www.google.com/mobile/adsbot.html)",66.249.92.144
c758f1c3-cfdf-4d0f-8471-8bce86072abe,3171bc93-63b4-4733-ac29-a639f7ba2f0a,10/07/17 9:21,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=%2Bediting%20%2Bservice&matchtype=b&device=c&creative=201469956207&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfhRHMy7DvVZcVMOQy2Yb5fjCybsWwjzkfrRbpkgL5y8aArK58P8HAQ,www.google.com.ng,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",41.77.169.146
37ead1c4-e5a6-4081-a488-5e64084e9fae,d6b32bfe-b6c4-4f6c-a8e1-858706fbce41,10/07/17 9:50,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=language%20editing%20service&matchtype=e&device=c&creative=201465365699&gclid=EAIaIQobChMIrfO70rf-1AIVKijTCh00vwp-EAAYASAAEgL6ZvD_BwE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",65.49.68.196
e9b4b656-d27b-42f2-a6e5-047ddac6ba4e,96ab17af-1789-46e6-8366-f165fe008569,10/07/17 10:09,www.acmeservices.com,/translation-services/korean-to-english-translation.html,keyword=&matchtype=&device=c&creative=205836883169,,AdsBot-Google (+http://www.google.com/adsbot.html),66.249.92.146
20b54bb3-8e0d-4b0f-a786-f60f9a6e554a,c196b56a-9df3-40ee-9a79-281829b25811,10/07/17 10:10,www.acmeservices.com,/translation-services/japanese-to-english-translation.html,keyword=&matchtype=&device=c&creative=205823999007,,AdsBot-Google (+http://www.google.com/adsbot.html),66.249.92.145
e9b4b656-d27b-42f2-a6e5-047ddac6ba4e,96ab17af-1789-46e6-8366-f165fe008569,10/07/17 10:11,www.acmeservices.com,/translation-services/chinese-simplified-and-traditional-to-english-translation.html,keyword=&matchtype=&device=c&creative=205875824095,,AdsBot-Google (+http://www.google.com/adsbot.html),66.249.92.145
e9b4b656-d27b-42f2-a6e5-047ddac6ba4e,96ab17af-1789-46e6-8366-f165fe008569,10/07/17 10:20,www.acmeservices.com,/editing-services/research-paper-editing-and-proofreading-services.html,keyword=&matchtype=&device=c&creative=205825578471,,AdsBot-Google (+http://www.google.com/adsbot.html),66.249.92.156
e9b4b656-d27b-42f2-a6e5-047ddac6ba4e,96ab17af-1789-46e6-8366-f165fe008569,10/07/17 10:21,www.acmeservices.com,/editing-services/research-paper-editing-and-proofreading-services.html,keyword=&matchtype=&device=c&creative=205825578471,,AdsBot-Google (+http://www.google.com/adsbot.html),66.249.92.157
e1d2ba16-91b7-46f4-9c86-ff98f760c64c,aefcce69-bfa2-4deb-ab83-15d370071aa9,11/07/17 3:05,www.acmeservices.com,/translation-services/korean-to-english-translation.html,keyword=korean%20to%20english%20translation&matchtype=p&device=c&creative=205836883169&gclid=Cj0KCQjwy4zLBRCOARIsADfss35GCjyonswiOJXqXbommEeajXg6T1k4C6BP4hvRF4ITvhgaSa_E_LIaAnP9EALw_wcB,www.google.com.ph,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",112.202.125.158
6c971006-532f-41e1-9fce-8bb7b1ccd417,849adae9-cc0e-48f4-bc8c-65a79b1866d2,10/07/17 10:38,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=english%20editing&matchtype=e&device=c&creative=201469955973&gclid=CLbJjMnC_tQCFUuFjwod-RkJxg,www.google.com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",117.203.230.74
33825ec2-ff00-4486-b918-37d3b7e5950d,56f70c3a-e856-4a59-92a3-37baac0ec4eb,10/07/17 11:01,www.acmeservices.com,/editing-services/manuscript-editing.html,keyword=research%20paper%20editing&matchtype=e&device=c&creative=201469956135&gclid=CKGqtf7H_tQCFQqBvQod9d4JKg,dp.g.doubleclick.net,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",124.104.201.180
d36fe0a5-013c-4fdc-a4f8-41b44cb7b43b,f3de2e81-7c36-458d-9842-59e09fc6e903,10/07/17 11:03,www.acmeservices.com,/,keyword=acmeservices&matchtype=e&device=c&creative=201469956162&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfnKoxpOqnQevoRQ9K6qDZELTqPJcwmNoZ5VOglSVhhsaAsyA8P8HAQ,www.google.co.uk,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:54.0) Gecko/20100101 Firefox/54.0,31.92.116.168
24bb7cbe-a331-4a65-89c1-3b6d0fc5e7c4,f3de2e81-7c36-458d-9842-59e09fc6e903,10/07/17 11:04,www.acmeservices.com,/,keyword=acmeservices&matchtype=e&device=c&creative=201469956162&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfnKoxpOqnQevoRQ9K6qDZELTqPJcwmNoZ5VOglSVhhsaAsyA8P8HAQ,www.google.co.uk,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:54.0) Gecko/20100101 Firefox/54.0,31.92.116.168
a04541c6-07a3-4ed9-bdb9-3858acb23d97,dca5c58a-3afc-4cbe-ab5a-abf015b3e484,10/07/17 11:08,www.acmeservices.com,/,keyword=%2Bacmeservices&matchtype=b&device=c&creative=201469956198&gclid=CJ-RhsTJ_tQCFeqc7Qodq4EKTg,www.google.co.uk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",82.7.118.139
a701cc99-ba62-48b2-b6a9-084d16b848c3,39d86575-219a-4a1b-9ebd-f3e4b2c60ec7,10/07/17 19:18,www.acmeservices.com,/translation-services/japanese-to-english-translation.html,keyword=japanese%20to%20english%20translation&matchtype=p&device=c&creative=205823999007&gclid=CN2Gn-LJ_tQCFQsQvQodT2sMKg,www.google.com.ph,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",112.201.142.23
635a847a-5e95-4916-ad5d-5fd149c4ef78,88cdcb56-0630-46a5-92d8-d2689203fe01,10/07/17 11:10,www.acmeservices.com,/translation-services/japanese-to-english-translation.html,keyword=japanese%20to%20english%20translation&matchtype=p&device=m&creative=205823999007&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfsL0uEuWHQvcMxQyTn9HK9K54UEMx7xwdB5XqHki8SMaAi948P8HAQ,,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G532G Build/MMB29T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",110.54.231.109
0f51e172-a8ca-48b3-adfb-63bca8524022,a5cd7bc1-5700-4e3d-b40a-b608b829a913,10/07/17 11:11,www.acmeservices.com,/translation-services/chinese-simplified-and-traditional-to-english-translation.html,keyword=chinese%20to%20english%20translation&matchtype=p&device=c&creative=205875824095&gclid=EAIaIQobChMI_oXJ9sn-1AIViWG9Ch041A3mEAAYASAAEgJMhfD_BwE,www.google.com.ph,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",112.207.221.157
884c7c23-de9c-45ba-ba46-b652a51ccdcd,607da270-b117-4ab1-94a4-1973311dbf5d,10/07/17 11:12,www.acmeservices.com,/translation-services/korean-to-english-translation.html,keyword=korean%20to%20english%20translation&matchtype=p&device=c&creative=205836883169&gclid=CPTqmcTK_tQCFZcrvQodEpgGfw,www.google.com.ph,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",1.235.98.230
2aa03252-1a13-4ac0-8854-cb349b05a806,f842905f-fccc-4794-a88d-d66134614550,10/07/17 11:17,www.acmeservices.com,/translation-services/korean-to-english-translation.html,keyword=korean%20to%20english%20translation&matchtype=p&device=c&creative=205836883169&gclid=Cj0KCQjwy4zLBRCOARIsADfss37mswoPHBHfi5ADCCQ-3riWZH1YW4fy0NfJXntGhYxFH_JpG3XeJ18aAh4gEALw_wcB,www.google.be,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",213.213.212.71
e511de3c-e593-4f09-9364-979959766290,c7d42df4-2446-4fce-80f8-ce4a656c94c9,10/07/17 11:18,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=%2Bediting%20%2Bservice&matchtype=b&device=c&creative=201469956207&gclid=EAIaIQobChMIrf3L48v-1AIVSIePCh2ybg2kEAAYASAAEgLidvD_BwE,www.google.co.th,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",171.4.251.197
58a41092-a22a-4e35-892c-5789ee878277,4692b857-d6e9-4946-bdc4-1c7c0439eda3,10/07/17 11:21,www.acmeservices.com,/publication-support/journal-submission.html,keyword=%2Bjournal%20%2Bsubmission%20%2Bmanuscript&matchtype=b&device=c&creative=174323157277&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfn2l1k6EIfCq3jYkw3351AWsYW8ZnqJC6iHsjK8o1zcaAioD8P8HAQ,www.google.no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",85.166.195.210
92fb6dcb-a338-426e-9ab5-7f1d53b007b3,5b02a89f-dee9-4259-aa4b-4eefcb8fd076,10/07/17 11:25,www.acmeservices.com,/translation-services/chinese-simplified-and-traditional-to-english-translation.html,keyword=chinese%20to%20english%20translation&matchtype=p&device=c&creative=205875824095&gclid=EAIaIQobChMI9JyurM3-1AIViL3tCh2mGgz_EAAYASAAEgL4D_D_BwE,www.google.co.za,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",105.226.215.102
ff22bb9b-f024-4c62-b184-3954488c08f1,b7bb399f-61a8-4e04-b70e-13f9dff92dd5,10/07/17 11:33,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=editing%20service&matchtype=p&device=c&creative=205825742108&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfj8QiIHQ1sjTfXK4qEyVmZ_uAOjeNGq62DR15pCygpQaArvE8P8HAQ,www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.81 Safari/537.36",104.238.46.210
f0305574-9163-49cc-8f3b-3391adcc1ad1,443f9bc7-09f9-4ef3-a065-adf2dee427a2,10/07/17 11:35,www.acmeservices.com,/translation-services/,keyword=arabic%2520to%2520english%2520translation&matchtype=p&device=m&creative=205876300984&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfgy7TssCDCpGZsHdrKXxkDHlC0YVYMXkGK5MJVTZbAMaAqrg8P8HAQ,com.google.android.googlequicksearchbox,"Mozilla/5.0 (Linux; Android 7.0; SM-G935F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",37.211.198.157
dbd78e29-017f-4989-bb62-5db2a643a8ee,b8566203-d243-43b7-bb5a-fc46fd94a1be,10/07/17 11:44,www.acmeservices.com,/translation-services/chinese-simplified-and-traditional-to-english-translation.html,keyword=chinese%20to%20english%20translation&matchtype=p&device=c&creative=205837121480&gclid=CIvGhsrR_tQCFcS87Qod63UGSg,www.google.ae,Mozilla/5.0 (Windows NT 6.1; rv:54.0) Gecko/20100101 Firefox/54.0,2.50.177.171
509f4662-08b8-4294-8f4c-6fe86315ff25,b8566203-d243-43b7-bb5a-fc46fd94a1be,10/07/17 11:55,www.acmeservices.com,/translation-services/chinese-simplified-and-traditional-to-english-translation.html,keyword=chinese%20to%20english%20translation&matchtype=p&device=c&creative=205837121480&gclid=CPyCt5rU_tQCFeKd7QodO6YKiQ,www.google.ae,Mozilla/5.0 (Windows NT 6.1; rv:54.0) Gecko/20100101 Firefox/54.0,2.50.177.171
287bff24-4bca-453e-af81-e598524ac368,76310f47-832d-42c8-99bd-e5c86474048b,10/07/17 12:00,www.acmeservices.com,/labs/,utm_source=hs_automation&utm_medium=email&utm_content=42481324&_hsenc=p2ANqtz-_CmDRLpbtyBZVkg98cCN4As-QxQj-ofVsq2G-3Dca4BZ7t50XOVsra6gcxZkkbf-knMprEq-lbBJ5D4EfOS25HPIPtrA&_hsmi=42481324,,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J510FN Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",89.15.76.10
437cff33-a697-4954-88ea-224034007465,e316958c-8bcd-4d7b-8902-31c65156aa83,10/07/17 12:04,www.acmeservices.com,/translation-services/chinese-simplified-and-traditional-to-english-translation.html,keyword=chinese%20to%20english%20translation&matchtype=p&device=m&creative=205875824095&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfmd2elR0sQZhHs3qUulEvBu4JOT_uBC_mti-Itej7-0aAtAJ8P8HAQ,www.google.com.hk,"Mozilla/5.0 (Linux; Android 6.0.1; HTC Desire EYE Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36",45.64.242.29
7d50aee8-d503-4920-92e0-f0d1f1f20c0a,bbf6451e-ecaa-45ab-bf5f-6b2e974fb0b3,10/07/17 12:16,www.acmeservices.com,/translation-services/korean-to-english-translation.html,keyword=korean%20to%20english%20translation&matchtype=p&device=m&creative=205836883169&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfgQN1k_9mvtH4O9YZEOSiiq9-SqNf2rJNngYnHVgMGgaAhT58P8HAQ,,"Mozilla/5.0 (Linux; Android 5.0; ASUS_Z00AD Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36",112.211.116.193
91c874ce-6c34-4efe-a3c8-411eb20a86f8,83ff6881-1056-43f8-bb9a-1521088b7375,10/07/17 12:30,www.acmeservices.com,/translation-services/korean-to-english-translation.html,keyword=korean%20to%20english%20translation&matchtype=p&device=m&creative=205836883169&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfqg5PCi68Hk03fyPSXDxwycl_ucJcPqsNA_8jtTmVJ8aAnbp8P8HAQ,www.google.co.kr,"Mozilla/5.0 (Linux; Android 6.0.1; SM-A500K Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",110.70.51.221
68d17c61-22ac-46b9-8aea-722099ef3145,,10/07/17 12:31,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=editing%20service&matchtype=p&device=c&creative=201460662900&gclid=CMj6horc_tQCFRQTGwodSFEOZw,www.googleadservices.com,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,185.46.212.80
8c5d86ce-2e66-441c-9299-9fa0cf2f92aa,df9ee3f9-d0e0-483e-a388-f4291c330342,10/07/17 12:34,www.acmeservices.com,/translation-services/japanese-to-english-translation.html,keyword=japanese%20to%20english%20translation&matchtype=p&device=c&creative=205823999007&gclid=CKWH1tfc_tQCFcUZjwodF2EBUg,www.google.com,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",175.136.99.70
f1663b7a-0b1d-49e0-b28b-72bf281375b4,895a58c1-d18e-4de2-aa73-779caceaa0ab,10/07/17 12:42,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=language%20editing%20service&matchtype=e&device=c&creative=201469955928&gclid=Cj0KCQjwy4zLBRCOARIsADfss37nlifb64GsaWDJzM2d7jieA7vAWYE0LdxU3xiHiGgZnimbKZSDozYaAncWEALw_wcB,www.google.co.id,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0,36.78.216.37
d55735a0-440f-4aed-9916-701907a23841,51ffdf2e-58e1-42a8-9f4e-160cae7b57d2,11/07/17 3:48,www.acmeservices.com,/translation-services/japanese-to-english-translation.html,keyword=japanese%20to%20english%20translation&matchtype=p&device=c&creative=205823999007&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfrCs-rjDJC7np-ZxdD_5DoPj59I4J6PnEiG6h-BdoUgaAmYO8P8HAQ,www.google.com.ph,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",49.145.151.161
d2d33954-b415-47ab-808b-acbc09508b6e,5932abb7-881f-4360-addb-af31c47ba92f,10/07/17 12:51,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=editing%20service&matchtype=p&device=c&creative=205825742108&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfqiXE55_MHLH_9gPP0J9EpQP4QijKbegery0iUNnl58aAnam8P8HAQ,www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",75.148.77.145
0b9efeb5-e773-4899-9ecb-3c3d36f4643b,96de7790-0085-4474-b461-c939c8671f43,10/07/17 13:07,www.acmeservices.com,/translation-services/,keyword=arabic%2520to%2520english%2520translation&matchtype=p&device=m&creative=205876300984&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfhnBCX9CCP6smy1nqIQTGKWyZCi7ekqLxH4McBqQnAUaAn3Q8P8HAQ,www.google.com.sa,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900FD Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",95.187.224.84
ae2f20f8-5301-4c5e-be06-069b01ea606e,2d4cf23e-af51-4038-8b71-8d024b864fa6,10/07/17 13:08,www.acmeservices.com,/translation-services/korean-to-english-translation.html,keyword=korean%20to%20english%20translation&matchtype=p&device=m&creative=205836883169&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfsGIvG-V1yGXaHT6_9pejMM7HhEExKK_boY9xdPcWIoaAlfm8P8HAQ,,"Mozilla/5.0 (Linux; Android 6.0.1; Lenovo PB1-750M Build/S100) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36",176.126.243.144
602db186-464b-43fd-a599-8732485563f2,2e6fe227-c261-405b-9625-2f20c487dbe5,10/07/17 13:11,www.acmeservices.com,/translation-services/,keyword=arabic%2520to%2520english%2520translation&matchtype=p&device=m&creative=205876300984&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfkLwOsHsXL6huEWRdHdrXW3X09WhHyt_sAemSakro_8aAtbW8P8HAQ,www.google.com.sa,"Mozilla/5.0 (Linux; Android 6.0; HUAWEI MLA-L11 Build/HUAWEIMLA-L11) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",51.36.133.155
8ad18570-f8e8-46fc-ad3f-2ddb3569f3e8,4dbde47f-c3e3-4a75-975b-126ce9a2fd01,10/07/17 13:12,www.acmeservices.com,/editing-services/english-language-editing-and-proofreading-services.html,keyword=editing%20service&matchtype=p&device=c&creative=201460662900&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfiEoEnT2KYQTZCreHQQAM7a6aMfGNHIWKdf_AHIdjIMaAn3X8P8HAQ,www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",131.204.254.104
e46781e6-67c4-41ae-a585-9b7e26de3fe9,4a8e23d2-cb0e-4766-85b4-f02cfaf2414b,10/07/17 13:23,www.acmeservices.com,/translation-services/,keyword=arabic%2520to%2520english%2520translation&matchtype=p&device=m&creative=205876300984&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfsAMxONG0ckkSGitNNXt2Wh50aJZ0IZ-nepcViDGw68aAo4F8P8HAQ,www.google.com.kw,"Mozilla/5.0 (Linux; Android 5.1.1; SM-J111F Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",31.203.72.147
e9629602-9675-436c-9a06-e59be4dcfc75,0351ffda-8e45-4f9b-a558-7f012bb06750,10/07/17 13:24,www.acmeservices.com,/translation-services/chinese-simplified-and-traditional-to-english-translation.html,keyword=chinese%20to%20english%20translation&matchtype=p&device=c&creative=205875824095&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfrWbE8e_mmphkWxH10SCbdC8J-cOBFmDgG0yJC9HziEaAqQn8P8HAQ,www.google.co.uk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",217.10.142.236
f8f38554-5a37-40a2-8c39-53bdf8f77dd2,64decb9f-8620-4cb6-9a00-c6e75ff50018,10/07/17 13:32,www.acmeservices.com,/editing-services/academic-editing-and-proofreading-services.html,keyword=editing%20services&matchtype=e&device=c&creative=201469955958&gclid=CLu3y9bp_tQCFTYz0wodwCEB1Q,www.google.co.uk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:53.0) Gecko/20100101 Firefox/53.0,82.13.29.73
41d64e85-11dd-41b3-be86-42e90bef759d,b4a3ec7b-bf9e-4aad-8373-1fb30bb4d1f6,10/07/17 13:37,www.acmeservices.com,/translation-services/,keyword=arabic%2520to%2520english%2520translation&matchtype=p&device=m&creative=205876300984&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfmkFjyGkohzkL1AU4VrDWfMBuz1xRD9SFqFC0KxmLGAaAjXM8P8HAQ,www.google.com.au,"Mozilla/5.0 (Linux; Android 7.0; SM-G935F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",115.70.144.163
97cc5776-b053-4fa9-860e-9a112d2a72cc,96cecc11-54be-4a29-ad72-f99737f97390,10/07/17 13:45,www.acmeservices.com,/translation-services/japanese-to-english-translation.html,keyword=japanese%20to%20english%20translation&matchtype=p&device=m&creative=205823999007&gclid=Cj0KEQjwy4zLBRCOg6-4h6vs3cUBEiQAN-yzfgSlgORkk4ffl5xlca0BxWKBTNUJr5CdVpHldrFfVtkaAuRl8P8HAQ,www.google.com,"Mozilla/5.0 (Linux; Android 7.1.2; Pixel Build/NHG47N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",174.195.147.220
7307b7af-1767-45fb-9a62-503dd4b0384e,857108bd-bd6c-4fdb-ab40-c9407a1eac26,10/07/17 13:49,www.acmeservices.com,/,keyword=acmeservices&matchtype=e&device=c&creative=201469956162&gclid=CMrku77t_tQCFe4V0wodw_wOGA,www.google.com.sa,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",51.36.129.59
f57b06e9-de95-4b1b-9f99-41803ada6cbb,c8e11d6b-7b0c-4d7f-b3da-395d080dd166,02/08/17 11:46,www.acmeservices.cn,/ppc/english-editing/,utm_source=360&utm_medium=ppc&utm_term=runse&utm_content=runseci&utm_campaign=runse-xing,www.so.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",113.200.156.146
c6fe4cab-85d3-4b73-b686-be0b416cbfbc,bed5b1c8-a527-44f9-b8fa-7f2004ab5d56,02/08/17 12:19,www.acmeservices.cn,/,utm_source=360&utm_medium=ppc&utm_term=pingpai&utm_content=pingpaici&utm_campaign=pingpaici-xing,www.so.com,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",183.198.20.157
8c923ac8-96a8-4434-992b-b53acf56b79e,8a79b91d-465a-4ffb-b987-0502d59d47ea,02/08/17 12:26,www.acmeservices.cn,/insights/107-retracted-paper-follow-up-investigation-progress,from=timeline,,"Mozilla/5.0 (Linux; Android 5.1; HUAWEI TIT-TL00 Build/HUAWEITIT-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043409 Safari/537.36 MicroMessenger/6.5.8.1060 NetType/WIFI Language/zh_CN",119.115.105.218
d1686fff-d38c-4c3b-8cc7-19041040bee4,6c939c6f-42c2-472a-8c40-6734e75db29c,02/08/17 12:40,www.acmeservices.cn,/publication-support/packs.html,=Publication-new&=Journal%20submission&=SCi%20%E6%8A%95%E7%A8%BF&e_creative=1259789807&e_keywordid=2730404736,www.baidu.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",222.199.194.59
